"adj.P.Val","P.Value","t","B","logFC","Gene.symbol","Gene.title","Platform_ORF","GO.Function","GO.Process","GO.Component","Chromosome.annotation"
0.999975947221547,0.775960153177014,0.294992747167697,-4.60175602268116,0.124132286724382,"era///era///era///era","GTP-binding protein Era///GTP-binding protein Era///membrane-associated, 16S rRNA-binding GTPase///GTP-binding protein Era","c3090","","cell cycle","","NC_004431.1 (2965348..2966253, complement)///NC_002655.2 (3492704..3493609, complement)///NC_000913.3 (2702481..2703386, complement)///NC_002695.1 (3422865..3423770, complement)"
0.999975947221547,0.776081325973371,0.294827894330351,-4.60175680781196,0.127114985700809,"fdnI///fdnI///fdnI///ECs2080","formate dehydrogenase-N subunit gamma///formate dehydrogenase-N subunit gamma///formate dehydrogenase-N, cytochrome B556 (gamma) subunit, nitrate-inducible///formate dehydrogenase-N subunit gamma","b1476","","anaerobic respiration///cytochrome complex assembly","organelle inner membrane///peptidoglycan-based cell wall","NC_004431.1 (1744165..1744818)///NC_002655.2 (2015060..2015713, complement)///NC_000913.3 (1551338..1551991)///NC_002695.1 (2072760..2073413)"
0.999975947221547,0.776087994116926,-0.294818822732978,-4.60175685100434,-0.87653564766204,"yedV","sensor-like histidine kinase yedV","c2386","","","","NC_004431.1 (2188432..2189790, complement)"
0.999975947221547,0.776191653312475,-0.294677804294291,-4.6017575222688,-0.971499224111383,"c4207","fimbrial adhesin","c4207","","","","NC_004431.1 (3992579..3993589, complement)"
0.999975947221547,0.776685909100234,-0.294005506650743,-4.60176071826918,-0.741443756142641,"ECs1334","hypothetical protein","ECs1334","","","","NC_002695.1 (1399045..1399200, complement)"
0.999975947221547,0.776761620861011,0.293902534991256,-4.60176120716511,0.762030562084361,"c3579","hypothetical protein","c3579","","","","NC_004431.1 (3427962..3428432, complement)"
0.999975947221547,0.776763720455794,0.293899679490454,-4.60176122072033,0.127599771408672,"ygiW///ygiW///ygiW///ECs3906","hypothetical protein///hypothetical protein///hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced OB-fold protein///hypothetical protein","b3024","","","","NC_004431.1 (3597692..3598141, complement)///NC_002655.2 (3976027..3976419, complement)///NC_000913.3 (3169284..3169676, complement)///NC_002695.1 (3908713..3909105, complement)"
0.999975947221547,0.776768055440293,-0.293893783812877,-4.60176124870702,-0.868822998784228,"c2504","hypothetical protein","c2504","","","","NC_004431.1 (2342382..2342519, complement)"
0.999975947221547,0.776774209697415,0.293885413902776,-4.60176128843794,0.58818690490893,"c2295","hypothetical protein","c2295","","","","NC_004431.1 (2117045..2117191)"
0.999975947221547,0.776846947225992,0.29378649118705,-4.60176175792986,0.845306155882234,"Z3348///ECs2979","hypothetical protein///hypothetical protein","Z3348","","","","NC_002655.2 (2998872..2999303, complement)///NC_002695.1 (2927608..2928009, complement)"
0.999975947221547,0.776916847711803,-0.293691429870338,-4.60176220895316,-0.787002361267306,"Z1426///ECs1162","hypothetical protein///hypothetical protein","Z1426","","","","NC_002655.2 (1332590..1332901, complement)///NC_002695.1 (1247773..1248084, complement)"
0.999975947221547,0.777036606674358,0.293528570317595,-4.60176298132469,0.177816611277535,"gltB","glutamate synthase, large subunit","b3212","","glutamate biosynthetic process///nitrogen compound metabolic process","","NC_000913.3 (3354725..3359185)"
0.999975947221547,0.777146142203324,-0.29337962118942,-4.6017636873669,-0.998525399237032,"Z2560","hypothetical protein","Z2560","","","","NC_002655.2 (2272753..2273262, complement)"
0.999975947221547,0.777225130154219,0.293272215938727,-4.60176419627221,0.672540524808432,"Z3358///ECs2990","repressor protein CI of prophage CP-933V///prophage repressor CI","Z3358","","","","NC_002655.2 (3004015..3004662)///NC_002695.1 (2932759..2933397)"
0.999975947221547,0.777229794618228,-0.29326587347052,-4.60176422631839,-0.353211011301653,"yjhU","putative DNA-binding transcriptional regulator; KpLE2 phage-like element","b4295","","regulation of transcription, DNA-templated","","NC_000913.3 (4519338..4520324, complement)"
0.999975947221547,0.777248306258923,0.293240702543107,-4.60176434555455,0.230297132095217,"tdcC///tdcC///ECs3996","threonine/serine transporter TdcC///L-threonine/L-serine transporter///threonine/serine transporter TdcC","b3116","","threonine biosynthetic process","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (4070531..4071862, complement)///NC_000913.3 (3263686..3265017, complement)///NC_002695.1 (4003315..4004646, complement)"
0.999975947221547,0.777263100488555,-0.293220586459543,-4.60176444083858,-0.358282062272524,"nhoA///Z2249///nhoA","N-hydroxyarylamine O-acetyltransferase///hypothetical protein///N-hydroxyarylamine O-acetyltransferase","Z2249","","metabolic process","","NC_004431.1 (1728791..1729636)///NC_002655.2 (2034368..2034523, complement)///NC_000913.3 (1534024..1534869)"
0.999975947221547,0.777319942293895,-0.293143298472982,-4.6017648068712,-0.721294380791171,"c3190","hypothetical protein","c3190","","","","NC_004431.1 (3056243..3056602, complement)"
0.999975947221547,0.777328009556213,-0.293132329549236,-4.60176485881209,-0.329668121939621,"flhE///flhE///ECs2588","flagellar protein///proton seal during flagellar secretion///flagellar protein","b1878","","","","NC_002655.2 (2639721..2640113, complement)///NC_000913.3 (1962580..1962972, complement)///NC_002695.1 (2564510..2564902, complement)"
0.999975947221547,0.777480783410665,-0.292924612909272,-4.60176584205736,-0.191037936472501,"pmrD///pmrD///pmrD///ECs3147","polymyxin B resistance protein pmrD///polymyxin resistance protein B///inactive two-component system connector protein///polymyxin resistance protein B","b2259","","response to drug","","NC_004431.1 (2659654..2659950, complement)///NC_002655.2 (3173741..3174037, complement)///NC_000913.3 (2373272..2373538, complement)///NC_002695.1 (3103785..3104081, complement)"
0.999975947221547,0.777546662127603,-0.292835046285181,-4.60176626582353,-0.15767689818184,"ydeY///lsrC///ECs2121","transport system permease///autoinducer 2 import system permease protein///transport system permease","b1514","","","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (1960503..1961531, complement)///NC_000913.3 (1603019..1604047)///NC_002695.1 (2126941..2127969)"
0.999975947221547,0.777601294406352,-0.292760771958979,-4.60176661714341,-0.364073510074773,"yjhE","pseudo","b4282","","","","NC_000913.3 (4506861..4507109)"
0.999975947221547,0.777615738020228,0.292741135707364,-4.60176671000927,0.772240417200192,"c4303","hypothetical protein","c4303","","","","NC_004431.1 (4083123..4083296)"
0.999975947221547,0.777738283905402,0.292574538316481,-4.60176749765997,0.295675131244426,"ygdK///ygdK///csdE///ECs3671","hypothetical protein///hypothetical protein///CsdA-binding activator; Fe-S protein///hypothetical protein","b2811","","","","NC_004431.1 (3219408..3219851)///NC_002655.2 (3734240..3734683)///NC_000913.3 (2944542..2944985)///NC_002695.1 (3666942..3667385)"
0.999975947221547,0.777803651000126,-0.292485677465623,-4.60176791760729,-0.373647325302272,"mgtA///mgtA///ECs5219","magnesium-transporting ATPase MgtA///magnesium transporter///magnesium-transporting ATPase MgtA","b4242","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism","ATP synthesis coupled proton transport","organelle inner membrane///peptidoglycan-based cell wall","NC_002655.2 (5353148..5355844)///NC_000913.3 (4467625..4470321)///NC_002695.1 (5323163..5325859)"
0.999975947221547,0.777804203047853,0.292484927016014,-4.60176792115332,0.691304183569875,"c0036","hypothetical protein","c0036","","","","NC_004431.1 (30475..30840)"
0.999975947221547,0.77785144234754,0.292420710943627,-4.60176822455531,0.555617585379926,"yhfX","hypothetical protein","c4151","","","","NC_004431.1 (3935995..3937158, complement)"
0.999975947221547,0.777852521011493,0.292419244647178,-4.60176823148239,0.716210099166274,"Z3074///Z6027///Z2340///Z2147///Z1483///Z1382///Z0982///ECs1992///ECs2941///ECs1228///ECs1808///ECs2717///ECs1123","tail fiber protein of prophage CP-933U///tail fiber protein of cryptic prophage CP-933P///tail fiber protein encoded by prophage CP-933R///tail fiber protein of prophage CP-933O///tail fiber protein of bacteriophage BP-933W///tail component encoded by cryptic prophage CP-933M; partial///tail component of prophage CP-933K///tail fiber protein///tail fiber protein///tail fiber protein///tail fiber protein///tail fiber protein///tail fiber protein","Z2147","","","","NC_002655.2 (2746319..2747638, complement)///NC_002655.2 (2286934..2288247, complement)///NC_002655.2 (2118738..2120057, complement)///NC_002655.2 (1926048..1927367)///NC_002655.2 (1368793..1370730)///NC_002655.2 (1292210..1293337)///NC_002655.2 (924502..925824)///NC_002695.1 (1968658..1969743)///NC_002695.1 (2897038..2898351, complement)///NC_002695.1 (1284782..1286719)///NC_002695.1 (1798930..1800243)///NC_002695.1 (2670961..2672274, complement)///NC_002695.1 (1207536..1208855)"
0.999975947221547,0.778059590535915,-0.292137774922314,-4.60176956058644,-0.670151951730656,"zntA","zinc/cadmium/mercury/lead-transporting ATPase","c4262","","","","NC_004431.1 (4044947..4047145)"
0.999975947221547,0.778127663387152,-0.292045249118491,-4.60176999722751,-0.453282223931304,"yeiI","hypothetical protein","c2695","","","","NC_004431.1 (2543394..2544482)"
0.999975947221547,0.778135757322616,0.292034247886862,-4.60177004913493,0.578530846457039,"c1216","hypothetical protein","c1216","","","","NC_004431.1 (1169792..1169947, complement)"
0.999975947221547,0.778322679099338,0.291780195867201,-4.60177124731596,0.277513286606005,"hupB///hupB///hupB///ECs0494","transcriptional regulator HU subunit beta///transcriptional regulator HU subunit beta///HU, DNA-binding transcriptional regulator, beta subunit///transcriptional regulator HU subunit beta","b0440","","","cytoplasm","NC_004431.1 (535378..535650)///NC_002655.2 (527505..527777)///NC_000913.3 (461451..461723)///NC_002695.1 (527503..527775)"
0.999975947221547,0.778437382235495,0.291624309207933,-4.60177198202809,0.507458676388477,"panC///panC","pantoate--beta-alanine ligase///pantoate--beta-alanine ligase","Z0144","","","","NC_002655.2 (152536..153387, complement)///NC_002695.1 (152535..153386, complement)"
0.999975947221547,0.778708170309554,0.291256327658579,-4.60177371487994,0.865349956698906,"c3790","hypothetical protein","c3790","","","","NC_004431.1 (3623837..3624022, complement)"
0.999975947221547,0.77875344646665,-0.29119480492375,-4.60177400439092,-0.656165968299174,"leuB///ECs0077","3-isopropylmalate dehydrogenase///3-isopropylmalate dehydrogenase","Z0082","","","","NC_002655.2 (85475..86566, complement)///NC_002695.1 (85474..86565, complement)"
0.999975947221547,0.778764324240165,0.291180024030439,-4.60177407393749,0.135048907608999,"hypB///hypB///hypB///ECs3583","hydrogenase nickel incorporation protein HypB///hydrogenase nickel incorporation protein HypB///GTP hydrolase involved in nickel liganding into hydrogenases///hydrogenase nickel incorporation protein HypB","b2727","","fermentation///protein folding","","NC_004431.1 (3131693..3132565)///NC_002655.2 (3641983..3642855)///NC_000913.3 (2851001..2851873)///NC_002695.1 (3574685..3575557)"
0.999975947221547,0.778779028427918,-0.291160043857282,-4.60177416794217,-0.671060721982101,"srlA","PTS system, glucitol/sorbitol-specific IIC2 component","c3256","","","","NC_004431.1 (3108301..3108864)"
0.999975947221547,0.778921398021382,-0.29096659759533,-4.60177507776834,-0.126832329848533,"rnb///rnb///rnb///ECs1859","exoribonuclease II///exoribonuclease II///ribonuclease II///exoribonuclease II","b1286","","RNA catabolic process","","NC_004431.1 (1591268..1593202, complement)///NC_002655.2 (2237557..2239491)///NC_000913.3 (1346978..1348912, complement)///NC_002695.1 (1847683..1849617, complement)"
0.999975947221547,0.778994016975827,-0.290867930483925,-4.60177554160186,-0.742529301334954,"c0469","hypothetical protein","c0469","","","","NC_004431.1 (458039..459235, complement)"
0.999975947221547,0.779002082496554,-0.290856972085727,-4.60177559310795,-0.624739047309716,"yjcQ///ECs5063","multidrug efflux system protein MdtO///multidrug efflux system protein MdtO","Z5681","","","","NC_002655.2 (5183697..5185748, complement)///NC_002695.1 (5153712..5155763, complement)"
0.999975947221547,0.779040410816515,0.290804897000414,-4.60177583784318,0.434036433441539,"c4020","hypothetical protein","c4020","","","","NC_004431.1 (3837253..3838083)"
0.999975947221547,0.779172280237096,-0.290625738280181,-4.60177667950838,-0.912815644060843,"htrE","outer membrane usher protein","c0170","","","","NC_004431.1 (163376..165964, complement)"
0.999975947221547,0.779379496995888,-0.290344233243402,-4.60177800098204,-0.985689774701071,"c0314","hypothetical protein","c0314","","","","NC_004431.1 (288254..288409)"
0.999975947221547,0.779570031724314,-0.290085413573441,-4.60177921488304,-0.875262478144139,"c4177","hypothetical protein","c4177","","","","NC_004431.1 (3960691..3960870)"
0.999975947221547,0.779685500155863,0.289928573488775,-4.60177994998162,0.333384022236316,"ispH///ispH///ispH///ispH","4-hydroxy-3-methylbut-2-enyl diphosphate reductase///4-hydroxy-3-methylbut-2-enyl diphosphate reductase///4-hydroxy-3-methylbut-2-enyl diphosphate reductase, 4Fe-4S protein///4-hydroxy-3-methylbut-2-enyl diphosphate reductase","b0029","","response to drug","cytoplasm","NC_004431.1 (28522..29472)///NC_002655.2 (30652..31602)///NC_000913.3 (26277..27227)///NC_002695.1 (30651..31601)"
0.999975947221547,0.779729130588286,-0.289869312611407,-4.60178022763428,-0.467694404888968,"ECs4946","DNA transposition protein","ECs4946","","","","NC_002695.1 (5044225..5045157)"
0.999975947221547,0.779745669675507,0.28984684875395,-4.60178033286912,0.554628820184421,"c4579","hypothetical protein","c4579","","","","NC_004431.1 (4341555..4341758, complement)"
0.999975947221547,0.779816730196563,-0.289750334202406,-4.60178078491528,-0.711669031324722,"fbpC///fbpC","ferric transporter ATP-binding subunit///ferric transporter ATP-binding protein","Z0458","","","","NC_002655.2 (438141..439187, complement)///NC_002695.1 (438139..439185, complement)"
0.999975947221547,0.779842468778376,-0.289715376751506,-4.60178094861033,-0.285326169415262,"yqjB///yqjB///mzrA///ECs3978","hypothetical protein///hypothetical protein///modulator of EnvZ/OmpR regulon///hypothetical protein","b3096","","","","NC_004431.1 (3688435..3688818)///NC_002655.2 (4055287..4055670)///NC_000913.3 (3248439..3248822)///NC_002695.1 (3988071..3988454)"
0.999975947221547,0.779936871241793,-0.289587165254183,-4.60178154882386,-0.325320506863285,"minC///minC///minC///minC","septum formation inhibitor///septum formation inhibitor///inhibitor of FtsZ ring polymerization///septum formation inhibitor","b1176","","","cytoplasm","NC_004431.1 (1463382..1464077, complement)///NC_002655.2 (1758278..1758973, complement)///NC_000913.3 (1225385..1226080, complement)///NC_002695.1 (1666872..1667567, complement)"
